Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
Zenith Steel Pipes & Industries Ltd-$,Audited Standalone And Consolidated Financial Result For The Financial Year Ended March 2025,Audited Standalone and consolidated financial result for the financial year ended March 2025,29-05-2025 21:45:29,https://www.bseindia.com/xml-data/corpfiling/AttachLive/20353a5d-6de7-4fea-87da-d42b4b79c089.pdf,0.9136,0.02767857142857143,0.0164787657558918,0.37868720115533894,Positive
Vikas EcoTech Ltd,"RESULTS Outcome Of Board Meeting Held On Thursday, May 29, 2025","RESULTS Outcome of Board Meeting held on Thursday, May 29, 2025",29-05-2025 21:45:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d94edbf6-a452-4ec5-a827-2abc0385dfc3.pdf,0.6124,-0.14761904761904762,-0.034979820251464844,0.19018033963884629,Positive
City Crops Agro Ltd,Result For The Quarter And Year Ended On 31.03.2025,Financial Result for the Quarter and year ended on 31.03.2025,29-05-2025 21:41:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/708118b9-5127-4000-94f6-5ec24068b1e9.pdf,0.7351,-0.012380952380952381,0.04493110626935959,0.30380504616652215,Positive
Texel Industries Ltd,"Audited Financial Results (Standalone And Consolidated) For The Quarter And Financial Year Ended 31St March, 2025",Audited Financial Results (Standalone and Consolidated) for the quarter and year ended 31.03.2025.,29-05-2025 21:40:14,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ec9eecb1-b93e-4c4e-b435-3bba43b5fb34.pdf,0.8885,0.041558441558441565,0.006497226655483246,0.3698167004641774,Positive
RLF Ltd,"Audited Results For The Financial Year Ended 31St March, 2025","Please Find enclosed herewith Audited Results of the Company for the Financial Year Ended 31st March, 2025",29-05-2025 21:39:57,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d3a65072-11aa-46b4-9305-6e99a547e20e.pdf,0.7579,-0.001948051948051946,0.036703210324048996,0.3135865475127992,Positive
NHC Foods Ltd,"Audited Financial Results For Q4- March 31, 2025","we hereby enclosed the following: (i) Audited Standalone Financial Results for the financial year ended March 31, 2025, (ii) Auditor's Report with unmodified opinion on the aforesaid .... Read More..",29-05-2025 21:39:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e30a7caf-d4b2-4675-bb1c-bea55ac867bd.pdf,0.9487,-0.0078125,-0.04790617898106575,0.36276439630568036,Positive
Onelife Capital Advisors Ltd,"Financial Results For Year Ended 31St March, 2025","Standalone and Consolidated Audited Financial Results for the year ended 31st March, 2025",29-05-2025 21:36:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/73632b93-dc3c-4ac6-b47c-43851c429037.pdf,0.7845,-0.040806878306878305,-0.0063649676740169525,0.29964844620573144,Positive
Orient Tradelink Ltd,"Annual Audited Standalone Financial Results Of The Company For The Quarter And Financial Year Ended On 31St March, 2025.","Pursuant to Regulation 30 and 33 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended, this is to inform you that the Board of Directors of 'Orient Tradelink .... Read More..",29-05-2025 21:35:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/639e07df-7ee0-4000-a209-efef53d9c395.pdf,-0.34,-0.005994005994005994,0.04288480430841446,0.12493276050567748,Negative
Kohinoor Foods Ltd,Outcome Of Board Meeting,Outcome of Board Meeting,29-05-2025 21:31:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cdb6e4c4-187e-48fe-8eeb-f7f352b194f6.pdf,0.7579,-0.017857142857142856,0.06869973242282867,0.5184127768697058,Positive
Sanwaria Consumer Ltd-$,Financial Results For The Quarter And Year Ended On 31.3.25,Financial resutls for the quarter and year ended consider and approve by the Board of directors,29-05-2025 21:25:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5fb45c87-deb2-4d4e-ae2d-5bc6ae0f0ec7.pdf,-0.5106,-0.07738095238095238,0.014018744230270386,0.22324866244520464,Negative
Kohinoor Foods Ltd,Board Meeting Outcome for Outcome Of Board Meeting,Outcome of Board Meeting,29-05-2025 21:23:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a8dda014-cf4e-46bf-99d6-12559af3b882.pdf,0.7579,-0.017857142857142856,0.06869973242282867,0.5184127768697058,Positive
Udayshivakumar Infra Ltd,"STANDALONE AUDITED FINANCIAL RESULTS FOR QUARTER ENDED AND YEAR ENDED 31ST MARCH ,2025","STANDALONE AUDITED FINANCIAL RESULTS FOR QUARTER ENDED AND YEAR ENDED 31ST MARCH ,2025",29-05-2025 21:21:50,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9f3e7d2e-7008-492d-88be-59e5e4d6da4b.pdf,0.34,-0.07005494505494504,0.15593458712100983,0.16176389261981944,Positive
BSEL Algo Ltd,"Financial Results For The Quarter And Financial Year Ended March 31, 2025","Audited Standalone and Consolidated Financial Results for the quarter and financial year ended March 31, 2025",29-05-2025 21:21:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a30adcc7-4a28-4f69-aeab-89911898aac9.pdf,0.8126,-0.024523809523809517,0.06617079675197601,0.33753409616845,Positive
Abans Financial Services Ltd,"Audited Financial Results (Standalone & Consolidated) For The Quarter And Year Ended March 31, 2025.","Audited Financial Results (Standalone & Consolidated) for the quarter and year ended March 31, 2025",29-05-2025 21:18:09,https://www.bseindia.com/xml-data/corpfiling/AttachLive/94d03d4d-bbe1-4600-8a29-477cc6f0e2f3.pdf,0.9042,-0.0338095238095238,0.015152998268604279,0.35608304233772414,Positive
Sudal Industries Ltd,"Audited Financial Results For The Quarter And Financial Year Ended March 31, 2025","Audited Financial Results for the quarter and financial year ended March 31, 2025",29-05-2025 21:16:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/510217f5-ae30-4541-bca1-255c6205d6c0.pdf,0.8074,0.0380952380952381,0.10591228306293488,0.3661622563474519,Positive
Yatra Online Ltd,"For The Period Ended March 31, 2025",Considered and approved the financial results and shifting of Registered office of the Company.,29-05-2025 21:16:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/24909244-7a92-40c5-8a99-e8537d1c281d.pdf,0.7351,-0.007142857142857143,-0.0013648085296154022,0.2914877002982582,Positive
Reliable Ventures India Ltd,Audited Financial Results For The Qtr And 12 Months Ended 31-03-2025,Attached please find the Audited financial results of the Reliable Ventures India Ltd. for the qtr and 12 months ended 31-03-2025. the net worth is Rs. 31.36 crores. but the net worth .... Read More..,29-05-2025 21:13:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a9d2fd14-b5d0-4a61-969e-81f34b55262b.pdf,0.8625,0.10419672919672919,0.05280018970370293,0.3920990756701297,Positive
Virtual Global Education Ltd,Results For The Financial Year Ended 31St March 2025,Results,29-05-2025 21:12:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/92f28150-e915-4a7d-9e2e-b1b7ce957000.pdf,0.9118,0.06999999999999999,0.08724488317966461,0.41189346495389945,Positive
Aelea Commodities Ltd,"Audited Financial Results For Half Year And Year Ended March 31, 2025","We hereby submitted an Audited Standalone and Consolidated Financials Result for the Half Year and Year ended March 31, 2025.",29-05-2025 21:08:12,https://www.bseindia.com/xml-data/corpfiling/AttachLive/859faf2a-e169-40ea-80ee-d4781da81f0d.pdf,0.891,0.04345238095238096,0.6249061822891235,0.5569075689724514,Positive
United Cotfab Ltd,"Results- Financial Result For The March 31, 2025","Please find enclosed herewith Financial result for the year ended on March 31, 2025",29-05-2025 21:06:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a41329f4-5734-4ac1-a4b8-89f3ea2e52ba.pdf,0.9565,0.026406926406926413,0.12252233177423477,0.42727877745434845,Positive
Virat Crane Industries Ltd,Submission Of Audited Financial Results For The 4Th Quarter And Financial Year Ended On 31-03-2025 For The F.Y 2024-25,Submission of Auidted Financial results for the 4th quarter and Financial year ended on 31-03-2025 for the F.Y 2024-25,29-05-2025 21:06:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/33660962-df58-4ae5-9bf9-567a1ef12ca8.pdf,0.8481,0.01666666666666667,0.004735682159662247,0.34566070464789866,Positive
Rudra Global Infra Products Ltd,Submission Of Audited Financial Result Of The Company.,"Submission of Audited Financia Result for Quarter and year ended on March 31, 2025.",29-05-2025 21:04:14,https://www.bseindia.com/xml-data/corpfiling/AttachLive/54f1a2d6-37c7-44ba-9ed7-41e32a2f0d85.pdf,0.8934,0.020748299319727898,0.08127543330192566,0.3879671197864961,Positive
B.R.Goyal Infrastructure Ltd,Audited Financial Results (Standalone And Consolidated) For Half Year And Financial Year Ended 31 March 2025,Submission of Audited Financial Results (Standalone and Consolidated) for the half year and financial year ended 31 March 2025.,29-05-2025 21:03:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9ce7abfc-be32-4e4d-a4dc-98398a0746e9.pdf,0.9313,-0.05952380952380952,0.028237896040081978,0.36313422595488176,Positive
Priya Ltd-$,Results For The Financials For The Quarter Ended 31.036.2025,As per attached,29-05-2025 21:00:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/384f998f-9e82-42f7-9e11-0f3bf9d0d8d6.pdf,0.8934,0.025093370681605984,-0.0339532271027565,0.3547020430736549,Positive
Chandra Bhagat Pharma Ltd,"Result For The Financial Year March 31, 2025.","Audited Result for the Financial Year March 31, 2025",29-05-2025 21:00:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a637cf5d-82db-4652-8c62-16cbd3e7a0d4.pdf,0.8885,-0.018518518518518517,-0.00249660387635231,0.3490954632815388,Positive
Markobenz Ventures Ltd,"Results-Financial Results For The Year Ended 31St March,2025","Financial Results for the year ended 31st March,2025",29-05-2025 20:59:58,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ff82430a-a503-46f9-bc72-a4523b5420a2.pdf,0.9393,0.05229591836734694,0.1745811104774475,0.4437831086534384,Positive
Bimetal Bearings Ltd-$,Submission Of Audited Financial Statements For The Year Ended 31St March 2025,Submission of audited financial statements for the year ended 31st March 2025 alongwith the Auditors'' Report.,29-05-2025 20:59:18,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e2cf7861-18b9-4ee4-9f08-3aba50a86d89.pdf,0.8885,0.1130952380952381,0.34069958329200745,0.6915384464161736,Positive
CHD Chemicals Ltd,"Results For Quarter And Year Ended 31St March, 2025",results for quarter and year ended 31st March 2025,29-05-2025 20:59:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/03f9e38a-ee6d-477b-a4e0-e6398dba61d4.pdf,0.9661,-0.03884711779448622,0.15714100003242493,0.4219281646713816,Positive
United Leasing & Industries Ltd,Results-Audited Financials For The Financial Year 2024-25,Please Find Enclosed herewith Audited Financials for the Financial Year 2024-25,29-05-2025 20:58:51,https://www.bseindia.com/xml-data/corpfiling/AttachLive/00203b11-431e-43fa-bb9c-f797c904925f.pdf,0.7964,-0.007936507936507936,0.025613687932491302,0.323863153998795,Positive
Chandni Machines Ltd,"Disclosure With Declaration Under Regulation 33(3)(D) Of The SEBI(Listing Obligations And Disclosure Requirements) Regulations, 2015.","The Company has submitted the disclosure with Declaration under Regulation 33(3)(d) of the SEBI(Listing Obligation and Disclosure Requirement) Regulation, 2015.",29-05-2025 20:57:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1cf79a7e-e918-48e7-bd8f-82badc351b39.pdf,0.7964,-0.010989010989010988,0.02161327376961708,0.32174727883418186,Positive
Sreeleathers Ltd,Financial Results For The Quarter And Year Ended 31.03.2025,Financial Results for the Quarter and year ended 31.03.2025,29-05-2025 20:57:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d592c953-1cf6-44b1-bb4a-91e8bdb97f0f.pdf,-0.4588,-0.030519480519480512,0.05540213733911514,0.17605520295410962,Negative
Satiate Agri Ltd,"Audited Financial Results For The Quarter Ended On March 31, 2025","Audited Financial Results for the quarter ended on March 31, 2025",29-05-2025 20:53:40,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a7856b10-2f29-467e-acd6-e8152e5502a5.pdf,0.9169,0.04119047619047619,0.10006022453308105,0.40913521021706717,Positive
Rathi Graphic Technologies Ltd,"Audited Financial Results For Quarter And Financial Year Ended March 31, 2025","Audited Financial Results for quarter and financial year ended March 31, 2025",29-05-2025 20:49:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/21f1a948-7b5b-4013-b556-7bf1ed7d333a.pdf,-0.1531,-0.020168067226890758,0.0973128080368042,0.038096577757025976,Neutral
Astron Paper & Board Mill Ltd,"Results-Financial Year 31St March, 2025","Approval of the resuls for the fourth quarter ended 31st March, 2025",29-05-2025 20:49:00,https://www.bseindia.com/xml-data/corpfiling/AttachLive/37a98c27-d5f2-4ffc-b872-2ad6b30fddb3.pdf,0.9382,0.04821428571428571,0.11630958318710327,0.42463716067041674,Positive
GB Global Ltd,"Financial Results For Quarter And Year Ended 31St March, 2025","with reference to the above mentioned subject, we wish to inform you that the Board of directors of the Company at its meeting held today i.e. 29th May, 2025 considered and approved the .... Read More..",29-05-2025 20:48:30,https://www.bseindia.com/xml-data/corpfiling/AttachLive/fc2e01f6-af48-46e8-9208-4d41e0c3ec25.pdf,0.8957,-0.01398809523809523,0.13024306297302246,0.3931564903204782,Positive
Mahalaxmi Fabric Mills Ltd,"Results For The Financial Year Ended On 31St March, 2025.","The Meeting of the Board of Directors of the Company, held on Thursday, 29th day of May, 2025, at Registered Office of the Company to Considered and Approved the Audited (Standalone and .... Read More..",29-05-2025 20:48:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ff82b354-b450-4d4e-9f34-f08a5ed006d4.pdf,0.872,0.06785714285714287,0.14215625822544098,0.41180402032477514,Positive
Bansisons Tea Industries Ltd,Revised Results For 31/03/2025,Revised Results for 31/03/2025,29-05-2025 20:48:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3d0bbda6-09d7-4d05-b6b7-0936a3e62e16.pdf,0.8519,0.0,0.00496726855635643,0.3422501805669069,Positive
Nagreeka Exports Ltd-$,Financials Results For The Year Ended 31.03.2025,Board Meeting was conducted to approve the audited financials of the company for the Financial year ended 31.03.2025.,29-05-2025 20:44:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7f1858e2-6077-403e-9173-c70863ce6a4f.pdf,0.6495,-0.006493506493506483,-0.02600758895277977,0.4500496713661141,Positive
Nagreeka Exports Ltd-$,Financials Results For The Year Ended 31.03.2025,Board Meeting was conducted to approve the audited financials of the company for the Financial year ended 31.03.2025.,29-05-2025 20:43:09,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d5d69d61-597c-472d-9041-f90c66f29020.pdf,0.6495,-0.006493506493506483,-0.02600758895277977,0.4500496713661141,Positive
Asian Tea & Exports Ltd-$,"Audited Financial Results (Standalone And Consolidated) For The Quarter And Year Ended March 31, 2025, Pursuant To Regulation 33 Of The SEBI (LODR) Regulations, 2015 Along With Statements Of Assets & Liabilities And Cash Flow",Financial Results for the quarter and year ended 31st March 2025,29-05-2025 20:42:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/98941a33-86c8-4890-9d3e-4f77fd3cbd17.pdf,0.8555,0.026406926406926403,0.1384064108133316,0.3916440011660775,Positive
Nagreeka Exports Ltd-$,Financials Results For The Year Ended 31.03.2025,Board Meeting was conducted to approve the audited financials of the company for the Financial year ended 31.03.2025.,29-05-2025 20:42:08,https://www.bseindia.com/xml-data/corpfiling/AttachLive/88b391aa-1b1f-41b5-9cc7-29591ca05aa9.pdf,0.6495,-0.006493506493506483,-0.02600758895277977,0.4500496713661141,Positive
Thinkink Picturez Ltd,"Results_Financial Results For The Financial Year Ended March 31, 2025.","Enclosed herewith Audited Financial Results for the Quarter and Financial Year ended March 31, 2025 along with Auditors Report thereon.",29-05-2025 20:41:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ce2614ed-956b-40f1-90c2-3710a45d9e8e.pdf,0.9081,-0.03968253968253968,0.006984185427427292,0.3534304937234663,Positive
Natural Capsules Ltd,"Financial Results For The Quarter And Year Ended On 31St March,2025","This is to inform that the board of directors at their meeting held on Thursday, May 29th 2025 have approved the Audited standalone & consolidated financial results for the quarter and .... Read More..",29-05-2025 20:40:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9fbea33f-bd39-4ab6-a776-8866f3b8aeb0.pdf,0.9517,-0.03952380952380951,0.08154299110174179,0.3932857544733797,Positive
Senco Gold Ltd,Financial Results For The Quarter And Year Ended 31St March 2025.,Financial Results for the quarter and year ended 31st March 2025.,29-05-2025 20:40:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3e346d74-c73d-4c91-b170-dc7f57e469c0.pdf,0.8655,0.024369747899159667,0.027730602771043777,0.561830105201061,Positive
Crimson Metal Engineering Company Ltd,Integrated Filing (Financial),"Please find attached herewith the Audited Financial Results for the quarter and Financial Year ended on March 31, 2025, as approved in todays'' Board Meeting i.e. 29.05.2025",29-05-2025 20:39:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d895e92d-84d5-4aa3-b10f-ff5ecddef45e.pdf,0.9325,0.017424242424242432,0.022056929767131805,0.38484435165741226,Positive
Embassy Developments Ltd,"Outcome Of The Meeting Of The Board Of Directors Of Embassy Developments Limited And Submission Of Audited Financial Results (Standalone And Consolidated) For The Quarter And Financial Year Ended March 31, 2025","For more details, please refer attachment.",29-05-2025 20:39:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/80c74657-46a6-46c5-9194-ec190345aac8.pdf,0.5267,-0.049175824175824175,-0.014708638191223145,0.19151466128988578,Positive
S. V. J. ENTERPRISES Ltd,"Audited Standalone Financial Results For The Half Year And Year Ended March 31, 2025","Audited Standalone Financial Results for the half year and year ended March 31, 2025",29-05-2025 20:38:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9fdbf5ce-6236-40a5-8899-31f13033a706.pdf,0.3919,-0.08583333333333332,-0.1499730795621872,0.08601807613134385,Neutral
Rajdarshan Industries Ltd,"Audited Financial Result For The Quarter And Year Ended 31 March, 2025","Audited Financial Result (Standalone and Consolidated) for the quarter and year ended 31 March, 2025.",29-05-2025 20:38:39,https://www.bseindia.com/xml-data/corpfiling/AttachLive/beeae68c-be4c-4d02-90b6-9ec0f2d5f2a8.pdf,0.8316,-0.0875,0.014512863010168076,0.31074385890305045,Positive
Mipco Seamless Rings Gujarat Ltd,Financial Results For 31/03/2025,"The Board of Directors at their meeting held on 29th May 2025, inter-alia, considered, took note and approved Audited Financial result for the Quarter and Financial Year Ended 31st March .... Read More..",29-05-2025 20:37:18,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9a03b128-6bd4-441c-80ee-ef08e3c44f6a.pdf,0.802,0.011363636363636362,0.06768187880516052,0.3445136545506391,Positive
Colab Platforms Ltd,"Audited Financial Results For The Quarter And Financial Year Ended 31St March, 2025","Audited Financial Results for the Quarter and Financial Year ended 31st March, 2025 along with the Auditor Report and press release is attached for your perusal.",29-05-2025 20:37:11,https://www.bseindia.com/xml-data/corpfiling/AttachLive/294fecca-c5ba-4341-b73e-bff354cacd08.pdf,0.6597,0.01278195488721805,0.02282499149441719,0.27456208391449055,Positive
Bhanderi Infracon Ltd,Result-Financials For The Half Year And Year Ended 31St March 2025,Result -Financials for the half year and year ended 31st March 2025,29-05-2025 20:36:50,https://www.bseindia.com/xml-data/corpfiling/AttachLive/73acb853-ef0b-4b08-bee7-1eeaac060304.pdf,0.8689,0.0507936507936508,0.005610935389995575,0.36448137585509394,Positive
Grandma Trading & Agencies Ltd,"Audited Financial Results For The Quarter And Year Ended 31St March,2025.","Audited Financial Results for the Quarter and Year ended 31st March,2025.",29-05-2025 20:36:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ccc8c7c9-71ee-4d03-997f-49ce8e4b2ab0.pdf,0.9816,-0.048611111111111105,-0.0785614550113678,0.35448823016325637,Positive
Maestros Electronics & Telecommunications Systems Ltd,"Audited Standalone And Consolidated Financial Statements And Results For The Quarter And Financial Year Ended March 31, 2025","This is to inform you that pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 ('Listing Regulations'), the Board of Directors, at .... Read More..",29-05-2025 20:35:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1bc55d21-cb62-4316-8bcf-bbfc78ba20a0.pdf,0.3818,-0.030952380952380953,0.0007591061294078827,0.14366201755310806,Positive
The Hi-Tech Gears Ltd,"Financials Results For The Quarter And Year Ended On March 31, 2025","Outcome of Board Meeting held on May 29, 2025.",29-05-2025 20:35:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ec09fc4b-9159-4706-9ab9-fdf7d0fe91c2.pdf,0.6486,-0.08755411255411255,0.0005290694534778595,0.23333248706980958,Positive
Ambassador Intra Holdings Ltd,Declaration Of Audited Standalone Financial Result For The Quarter And Year Ended On 31/3/2025.,Considered and Approved Audited Standalone Financial Result of the company for the Quarter and Year ended 31/03/2025,29-05-2025 20:32:13,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a5604e40-e10a-469c-bd83-82470ac7ea54.pdf,0.9001,0.021904761904761903,0.14215831458568573,0.4092589229471343,Positive
E-Land Apparel Ltd,Financial Results,Financial Results,29-05-2025 20:32:08,https://www.bseindia.com/xml-data/corpfiling/AttachLive/241df91c-24a0-4a09-b1ee-8dc57ccf8e64.pdf,0.9349,-0.018333333333333326,0.011969897896051407,0.37205096936881543,Positive
Sanchay Finvest Ltd,Integrated Filing (Financial) For The Year Ended 31/03/2025,ENCLSOED HEREWITH INTEGRAETD FINANCIAL FOR YEAR EDNED 31/03/2025,29-05-2025 20:31:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cdf59167-a5d7-4e4e-ae1a-4fab93dc74e5.pdf,0.743,0.13214285714285715,-0.009468220174312592,0.3340023910905634,Positive
Mold-Tek Technologies Ltd,"Financial Results For The Quarter And Financial Year Ended On 31St March, 2025","Financial Results for the quarter and financial year ended on 31st March, 2025",29-05-2025 20:30:23,https://www.bseindia.com/xml-data/corpfiling/AttachLive/74abf9c1-3c72-4bd9-878f-2a399095c916.pdf,-0.5423,0.004676870748299323,0.062066927552223206,0.19689686050984323,Negative
Mazda Ltd-$,"Financial Results For The Year Ended 31St March, 2025","Pursuant to Regulation 30 and Regulation 33 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, the Board of Directors at the Board Meeting held today has inter .... Read More..",29-05-2025 20:30:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/bbb73696-c686-4a0a-8c64-cf20b893f3cc.pdf,0.9493,-0.02985347985347985,0.0892641693353653,0.5975432068445657,Positive
Crimson Metal Engineering Company Ltd,Audited Financial Results For The Quarter And Financial Year Ended 31.03.2025,"Please find attached herewith the Financial Results for the quarter and financial year ended on March 31, 2025, as approved in todays'' Board Meeting i.e. 29.05.2025",29-05-2025 20:29:48,https://www.bseindia.com/xml-data/corpfiling/AttachLive/922fdb4c-e2b9-4f75-8e2c-9bb0b76f7227.pdf,0.9325,0.017424242424242432,0.022056929767131805,0.38484435165741226,Positive
Visa Steel Ltd,"Regulation 30 Of The Securities And Exchange Board Of India (Listing Obligations And Disclosure Requirements) Regulations, 2015",Outcome of the Board Meeting.,29-05-2025 20:29:29,https://www.bseindia.com/xml-data/corpfiling/AttachLive/83140547-866b-42bb-b639-d9a6f257eed8.pdf,0.8074,-0.0625,0.015497790649533272,0.30885933719486003,Positive
Tarc Ltd,Financial Results,Financial Results,29-05-2025 20:27:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b77c446c-313d-45ad-b3be-bdc5eb14dfdb.pdf,0.3818,-0.035714285714285705,-0.025836769491434097,0.13425468343828406,Positive
Shalby Ltd,"Board Meeting Outcome for Standalone And Consolidated Financial Results For The Period Ended March 31, 2025.","Standalone and Consolidated Financial results for the period ended March 31, 2025.",29-05-2025 20:27:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/083ede6e-a5fb-4ce7-8327-884c46fc8a94.pdf,0.3378,-0.02192460317460317,-0.1659245789051056,0.2787652453760874,Positive
Sanchay Finvest Ltd,FINANCIAL RESULTS FOR QUARTER AND YEAR ENDED 31/03/2025,ENCLSOED HEREWITH FINANCIAL RESULT FOR YEAR ENDED 31/03/2025,29-05-2025 20:27:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/54643fa5-96c5-4432-a307-1b0536e99a7b.pdf,0.743,0.13214285714285715,-0.009468220174312592,0.3340023910905634,Positive
BCPL Railway Infrastructure Ltd,"Press Release And Investor Presentation On The Highlights Of The Audited Financial Results (Standalone & Consolidated) Of The Company For The Quarter And Year Ended March 31, 2025",Please find attached the press release on the audited financial results (standalone and consolidated) for the year ended 31.03.2025 as approved by the Board at its meeting held on 29.05.2025.,29-05-2025 20:27:15,https://www.bseindia.com/xml-data/corpfiling/AttachLive/eedbc26e-61cd-4b08-987a-df6b4d23d377.pdf,-0.0772,-0.023809523809523808,0.07038095593452454,0.01690857036249979,Neutral
BCPL Railway Infrastructure Ltd,"Audited Financial Results (Standalone & Consolidated) For The Quarter And Year Ended March 31, 2025","The audited financial results (standalone and consolidated) for the quarter and year ended 31.03.2025 have been approved by the Board of Directors meeting today, 29.05.2025.",29-05-2025 20:22:30,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5bafa642-d3df-48e2-b789-d2b53d45da04.pdf,0.9246,0.0030303030303030346,0.10739036649465561,0.6029662008574876,Positive
Aion-Tech Solutions Ltd,"Approved Annual Audited Financial Results (Standalone And Consolidated) Of The Company For The Fourth Quarter And Financial Year Ended March 31, 2025 Along With The Statutory Auditors Report In The Board Meeting.","Annual Audited Financial Results (Standalone and Consolidated) of the Fourth Quarter and Financial year ended March 31, 2025 along with the Statutory Auditors Report",29-05-2025 20:21:38,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c104c463-ef72-4f22-a86c-ffef5f131174.pdf,0.765,-0.019677871148459383,0.09185132384300232,0.3276520358083629,Positive
Peninsula Land Ltd,"Approval Of Financial Results For The Quarter And Financial Year Ended On March 31, 2025.","Approval of Financial Results for the quarter and financial year ended on March 31, 2025.",29-05-2025 20:20:50,https://www.bseindia.com/xml-data/corpfiling/AttachLive/15744c46-f9b0-4afe-b597-6f0680d62459.pdf,0.25,-0.055411255411255404,-0.010549880564212799,0.08021165920735954,Neutral
