Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
EPIGRAL,General Updates,Epigral Limited has informed the Exchange about Execution of Share Subscription and Shareholder s Agreement and Energy Supply Agreement for Power purchase through renewable resources.,04-06-2025 11:14,https://nsearchives.nseindia.com/corporate/MFL_04062025111249_Announcement_on_ESA_and_SSHA_Agreement_-_Final.pdf,0.9957,0.019179894,-0.015858091,0.148798494,Neutral
COFORGE,General Updates,Coforge Limited has informed the Exchange about General Updates,04-06-2025 11:07,https://nsearchives.nseindia.com/corporate/COFORGE_04062025110700_Merger_Intimation.pdf,0.0516,0.009904762,0.196063399,0.03609322,Neutral
MARICO,Press Release,"Please find attached a press release by Marico Limited, titled ""Marico Limited's Saffola Launches Dual Seed Cold Pressed oils"".",04-06-2025 11:04,https://nsearchives.nseindia.com/corporate/marico_04062025105651_SEIntimation.pdf,0.9953,-0.037566481,0.419185787,0.048495066,Neutral
TVSSCS,Analysts/Institutional Investor Meet/Con. Call Updates,Tvs Supply Chain Solutions Limited has informed the Exchange about Transcript,04-06-2025 11:03,https://nsearchives.nseindia.com/corporate/CSCOMPLIANCE_04062025105750_Transcript.pdf,0.9943,0.134367168,0.284866214,0.046689663,Neutral
UJJIVANSFB,Copy of Newspaper Publication,Ujjivan Small Finance Bank Limited has informed the Exchange about Copy of Newspaper Publication for the dispatch of the AGM Notice,04-06-2025 11:00,https://nsearchives.nseindia.com/corporate/ACSUJJIVAN_04062025110017_29_Intimation_Newspaper_Publication_Post_Dispatch_AGM_Notice.pdf,0.6908,0.006904762,0.088210315,0.103858941,Neutral
OLECTRA,Analysts/Institutional Investor Meet/Con. Call Updates,Olectra Greentech Limited has informed the Exchange about Transcript,04-06-2025 10:57,https://nsearchives.nseindia.com/corporate/OLECTRA_04062025105620_Transcript_Investors_call.pdf,0.802,-0.014285714,0.103419647,0.076486996,Neutral
ADANIENT,Press Release,"Adani Enterprises Limited has informed the Exchange regarding a press release dated Jun 03, 2025, titled ""Adani Airports clinches USD 750 Mn Global Financing to power next phase of growth"".",04-06-2025 10:57,https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_04062025105701_AELIntimationforPressRelease.pdf,0.9864,0.049767081,0.065465957,0.027079737,Neutral
WAAREEENER,Disclosure under SEBI Takeover Regulations,"Hitesh Chimanlal Doshi, Kirit Chimanlal Doshi, Viren Chimanlal Doshi, Pankaj Chimanlal Doshi has submitted to the Exchange a copy of Disclosures under Regulation 10(6)-Report to stock Exchange in respect of any acquisition made in reliance upon exemption provided for in regulation 10 of SEBI (SAST) Regulations, 2011.",04-06-2025 10:55,https://nsearchives.nseindia.com/corporate/team_sandeshc_04062025104805_disc.pdf,0.9949,0.030411255,-0.012073003,0.151794061,Neutral
MANINDS,Updates,"Man Industries (India) Limited has informed the Exchange regarding 'Intimation of TV Interview with NDTV Profit on June 4, 2025.'.",04-06-2025 10:51,https://nsearchives.nseindia.com/corporate/MANINDS_04062025105123_MIIL_TV_Interview_with_NDTV_Profit_04062025.pdf,0.9217,0.021279762,0.116690233,0.03614336,Neutral
GSLSU,General Updates,Global Surfaces Limited has informed the Exchange about General Updates,04-06-2025 10:44,https://nsearchives.nseindia.com/corporate/GLOBALSURFACES_04062025104037_Intimation15.pdf,0.5267,-0.067490842,-0.310020864,0.259323306,Negative
KAVVERITEL,Updates,Kavveri Telecom Products Limited has informed the Exchange regarding 'Submission Of Declaration Under Regulation 7 (1) (B) Of SEBI PIT Regulations 2015'.,04-06-2025 10:38,https://nsearchives.nseindia.com/corporate/KAVVERITEL_04062025103756_PIT_Declaration.pdf,0.9584,0.105263158,-0.073852882,0.057808801,Neutral
HINDZINC,Credit Rating,Hindustan Zinc Limited has informed the Exchange about Credit Rating,04-06-2025 10:37,https://nsearchives.nseindia.com/corporate/HINDZINCNSE_04062025103707_SEintimationcreditrating.pdf,0.9201,0.169642857,0.140544623,0.000868377,Neutral
INDIGO,General Updates,InterGlobe Aviation Limited has informed the Exchange about General Updates,04-06-2025 10:37,https://nsearchives.nseindia.com/corporate/Indigo1_04062025103646_Disclosure_Allotment_04062025.pdf,0.9809,0.011506773,-0.019037116,0.057232084,Neutral
LALPATHLAB,Updates,Dr. Lal Path Labs Ltd. has informed the Exchange regarding 'Submission of Business Responsibility and Sustainability Report for the Financial Year 2024-25'.,04-06-2025 10:34,https://nsearchives.nseindia.com/corporate/LALPATHLAB_04062025103338_FinalBRSR.pdf,0.0772,-0.005226289,0.037313532,0.272412798,Negative
PNCINFRA,Analysts/Institutional Investor Meet/Con. Call Updates,PNC Infratech Limited has informed the Exchange about Presentation,04-06-2025 10:29,https://nsearchives.nseindia.com/corporate/PNCINFRA_04062025102900_InvestorPresentationQ4FY25.pdf,0.9442,0.02933171,-0.134118751,0.091607427,Neutral
GULFOILLUB,Updates,"Gulf Oil Lubricants India Limited has informed the Exchange regarding 'Investor Presentation on the Audited Financial Results (Standalone & Consolidated) for the quarter and year ended March 31, 2025'.",04-06-2025 10:28,https://nsearchives.nseindia.com/corporate/GULFOILLUB_04062025102659_PresentationQ4202425.pdf,0.9802,0.105946429,-0.121680416,0.135828552,Neutral
BOMDYEING,General Updates,Bombay Dyeing & Mfg Company Limited has informed the Exchange about General Updates,04-06-2025 10:28,https://nsearchives.nseindia.com/corporate/Savita_04062025102809_Reg30_GST_update_signed.pdf,0.2023,0.065396825,0.159741491,0.195619189,Neutral
INGERRAND,Copy of Newspaper Publication,Ingersoll Rand (India) Limited has informed the Exchange about Copy of Newspaper Publication - Results March 2025,04-06-2025 10:17,https://nsearchives.nseindia.com/corporate/INGERRAND1_04062025101647_NewspaperPublicationResults3132025.pdf,-0.1779,-0.036830357,-0.017461248,0.356205382,Negative
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated Jun 04, 2025, titled ""Maruti Suzuki expands solar capacity by 30MWp with new projects atKharkhoda and Manesar"".",04-06-2025 10:15,https://nsearchives.nseindia.com/corporate/MARUTI_04062025101327_PressRelease_SolarPower_4June2025.pdf,0.9915,0.037463925,0.221141562,0.011693139,Neutral
LALPATHLAB,Shareholders meeting,"Dr. Lal Path Labs Ltd. has informed the Exchange regarding Notice of Annual General Meeting to be held on Jun 28, 2025",04-06-2025 10:14,https://nsearchives.nseindia.com/corporate/LALPATHLAB_04062025101230_FINALagmNotice.pdf,0.9832,0.033011011,0.0817222,0.172836954,Neutral
ASHOKLEY,General Updates,Ashok Leyland Limited has informed the Exchange about General Updates,04-06-2025 09:46,https://nsearchives.nseindia.com/corporate/ASHOKLEY_04062025094507_17Optare_Dana-acquisition.pdf,-0.2732,-0.006349206,0.145328626,0.133234323,Neutral
PRAJIND,Press Release (Revised),"Praj Industries Limited has informed the Exchange regarding a revised press release dated Jun 03, 2025, titled ""Praj, IATA, and ISMA Join Forces to Advance SAF Carbon Assessment and Certification in India"".",04-06-2025 09:26,https://nsearchives.nseindia.com/corporate/PRAJIND_04062025092636_RevisedPressRelease04062025.pdf,0.9856,0.065599343,0.132397443,0.007369452,Neutral
FINCABLES,Spurt in Volume,"Significant increase in volume has been observed in Finolex Cables Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Finolex Cables Limited has submitted their response.",04-06-2025 09:21,https://nsearchives.nseindia.com/corporate/CSgayatri_04062025092104_CoveringLettersigned.pdf,0.7845,0.026190476,0.20809494,0.046495349,Neutral
FIRSTCRY,Spurt in Volume,"Significant increase in volume has been observed in Brainbees Solutions Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Brainbees Solutions Limited has submitted their response.",04-06-2025 08:55,https://nsearchives.nseindia.com/corporate/BRAINBEES_04062025085403_ClarificationLetterNSEsigned.pdf,0.9062,0.108928571,0.236441553,0.007575045,Neutral
ENGINERSIN,Analysts/Institutional Investor Meet/Con. Call Updates,Engineers India Limited has informed the Exchange about Link of Recording,04-06-2025 08:54,https://nsearchives.nseindia.com/corporate/ENGINERSIN_04062025085357_audioearningcall03062025.pdf,0.9062,0.046428571,-0.029150017,0.071438719,Neutral
LTTS,Press Release,"L&T Technology Services Limited has informed the Exchange regarding a press release dated Jun 04, 2025, titled ""LTTS and Tennant Company Sign Strategic Agreement to Advance Sustainable New Product Development"".",04-06-2025 08:52,https://nsearchives.nseindia.com/corporate/LTTS_04062025085214_PressReleaseSigned.pdf,0.9983,0.124292929,0.276101738,0.043567239,Neutral
ENGINERSIN,Analysts/Institutional Investor Meet/Con. Call Updates,Engineers India Limited has informed the Exchange about Link of Recording,04-06-2025 08:49,https://nsearchives.nseindia.com/corporate/ENGINERSIN_04062025084814_audioearningcall03062025.pdf,0.9062,0.050649351,-0.020942234,0.068535393,Neutral
IEX,Press Release,"Indian Energy Exchange Limited has informed the Exchange regarding a press release dated Jun 04, 2025, titled ""IEX POWER MARKET UPDATE, MAY 25"".",04-06-2025 08:21,https://nsearchives.nseindia.com/corporate/IEX_04062025082047_Signed_IEX_Media_Release_Power_Market_Update_May25.pdf,0.9682,-0.037200913,0.068927228,0.048154459,Neutral
GLAND,Press Release,"Gland Pharma Limited has informed the Exchange regarding a press release dated Jun 04, 2025, titled ""Gland Pharma receives approval from the United States Foodand Drug Administration (USFDA) for Angiotensin II Acetate Injection 2.5 mg/mL"".",04-06-2025 08:16,https://nsearchives.nseindia.com/corporate/GLAND_04062025081342_Press_Release_04062025.pdf,0.9881,0.012068739,-0.0230361,0.056312838,Neutral
NMDC,General Updates,NMDC Limited has informed the Exchange about General Updates - Prices of Iron Ore w.e.f. 4th June 2025,04-06-2025 05:08,https://nsearchives.nseindia.com/corporate/NMDC_04062025050811_20250604_SEA2025019IRONOREPRICE.pdf,0.6249,0.027806122,-0.008528292,0.140343899,Neutral
ASIANPAINT,General Updates,Letter to shareholders - Integrated Annual Report FY 2024-25,04-06-2025 00:21,https://nsearchives.nseindia.com/corporate/ASIANPAINT_04062025002115_SEIntimationLettertoshareholderssigned.pdf,0.9287,0.012743506,0.175074279,0.021498305,Neutral
AARVEEDEN,Updates,"Aarvee Denims & Exports Limited has informed the Exchange regarding 'Machine readable results March 31,2025'.",04-06-2025 01:53,https://nsearchives.nseindia.com/corporate/AARVEEDEN_04062025015307_OUTCOME_FINANCIALS_machine_readable.pdf,0.836,0.029497354,0.133649468,0.051686249,Neutral
CANTABIL,Updates,"Aarvee Denims & Exports Limited has informed the Exchange regarding 'Machine readable results March 31,2025'.",04-06-2025 01:53,https://nsearchives.nseindia.com/corporate/AARVEEDEN_04062025015307_OUTCOME_FINANCIALS_machine_readable.pdf,0.836,0.029497354,0.133649468,0.051686249,Positive
CYIENTDLM,Updates,Cyient Dlm Limited has informed the Exchange regarding 'Allotment of Shares upon exercise of stock options  '.,04-Jun-2025 21:25:13,https://nsearchives.nseindia.com/corporate/9880504433_04062025212456_ESOP_allotment_june_2025.pdf,0.1531,-0.08857142857142856,-0.00700778141617775,0.28119060521956,Negative
SYNGENE,General Updates,Syngene International Limited has informed the Exchange about intimation of cancellation of meeting with Analyst/Institutional Investor,04-Jun-2025 21:42:03,https://nsearchives.nseindia.com/corporate/SYNGENE3_04062025213952_05062025Cancelledsd.pdf,0.7269,0.0434920634920635,-0.059396833181381226,0.1244210212648861,Neutral
NTPCGREEN,General Updates,NTPC Green Energy Limited has informed the Exchange about signing of PPA for 1000 MW UPPCL's Solar PV Power Project.,04-Jun-2025 21:26:58,https://nsearchives.nseindia.com/corporate/dinesh01_04062025211657_DisclosureUPPCLPPA04062025.pdf,0.7964,-0.0637291280148423,0.024733126163482666,0.10746004066701723,Neutral
XTGLOBAL,Analysts/Institutional Investor Meet/Con. Call Updates,"Xtglobal Infotech Limited has informed the Exchange about schedule of investor/analyst meeting/conference, scheduled on 09/06/2025 at 08.00 PM",04-Jun-2025 21:42:30,https://nsearchives.nseindia.com/corporate/XTGLOBAL_04062025213829_Intimation.pdf,0.6705,-0.07345238095238095,0.08808062970638275,0.12503705756011466,Neutral
YESBANK,Analysts/Institutional Investor Meet/Con. Call Updates,Yes Bank Limited has informed the Exchange about Schedule of Analyst/ Institutional Investors Meet(s) / Call(s) / VC(s)   Advance Intimation - ASHWAMEDH   ELARA INDIA DIALOGUE 2025   INDIA EDITION,04-Jun-2025 21:01:17,https://nsearchives.nseindia.com/corporate/YESBANK_04062025210053_signed.pdf,0.6808,0.032792207792207796,0.11824043840169907,0.09367976799015099,Neutral
PVSL,Shareholders meeting,Popular Vehicles and Services Limited has informed the Exchange regarding Notice of Postal Ballot,04-Jun-2025 21:20:45,https://nsearchives.nseindia.com/corporate/9072530155_04062025212002_NOTICEFINALSD.pdf,0.9451,0.03531385281385282,-0.06036755442619324,0.07174750192820764,Neutral
KPIL,General Updates,Kalpataru Projects International Limited has informed the Exchange about General Updates,04-Jun-2025 20:58:10,https://nsearchives.nseindia.com/corporate/KALPATPOWER_04062025205753_SEIntimationJune2025Record_date.pdf,0.8126,0.028383458646616552,0.3326038718223572,0.19198447249581047,Neutral
PNB,General Updates,Punjab National Bank has informed the Exchange about General Updates,04-Jun-2025 21:00:42,https://nsearchives.nseindia.com/corporate/pnb2_04062025205843_Intimation_Annual_report_2024_25_04062025_DS.pdf,0.9803,0.08584529505582138,-0.018630705773830414,0.04241200810688439,Neutral
YESBANK,Analysts/Institutional Investor Meet/Con. Call Updates,Yes Bank Limited has informed the Exchange about Schedule of Analyst/ Institutional Investors Meet(s) / Call(s) / VC(s)   Advance Intimation - Emkay Confluence   India Ascending : The Next Leap,04-Jun-2025 20:56:08,https://nsearchives.nseindia.com/corporate/YESBANK_04062025205550_signed.pdf,0.6808,0.032792207792207796,0.11824043840169907,0.09367976799015099,Neutral
HMAAGRO,Analysts/Institutional Investor Meet/Con. Call Updates,Hma Agro Industries Limited has informed the Exchange about Link of Recording,04-Jun-2025 20:55:57,https://nsearchives.nseindia.com/corporate/HMA_04062025205535_IntimationofAudioRecorddingofConfrenceCallQ4FY25.pdf,0.3182,0.0077922077922078,0.09235940873622894,0.19579555505816038,Neutral
PNB,General Updates,Punjab National Bank has informed the Exchange about General Updates,04-Jun-2025 20:54:20,https://nsearchives.nseindia.com/corporate/pnb2_04062025205258_Intimation_BRSR_2025_04062025_DS.pdf,0.9169,0.016268398268398272,-0.007291458547115326,0.130660285365259,Neutral
PNB,Shareholders meeting,"Punjab National Bank has informed the Exchange regarding Notice of Annual General Meeting to be held on Jun 27, 2025",04-Jun-2025 20:49:58,https://nsearchives.nseindia.com/corporate/pnb2_04062025204850_Intimation_Notice_2025_04062025_DS.pdf,0.9738,0.04394224196855777,0.00723305344581604,0.15404712302721457,Neutral
NEWGEN,Bagging/Receiving of orders/contracts,Newgen Software Technologies Limited has informed the Exchange about Bagging/Receiving of orders/contracts,04-Jun-2025 20:47:19,https://nsearchives.nseindia.com/corporate/NEWGEN2_04062025204640_Stock_Exchange_disclosure_04062025.pdf,0.9623,0.026887175324675328,0.02039525657892227,0.04894708782074508,Neutral
YESBANK,Analysts/Institutional Investor Meet/Con. Call Updates,Yes Bank Limited has informed the Exchange about Schedule of Analyst/ Institutional Investors Meet(s) / Call(s) / VC(s)   Advance Intimation - Jefferies India Access Days - UK,04-Jun-2025 20:49:00,https://nsearchives.nseindia.com/corporate/YESBANK_04062025204841_signed.pdf,0.6808,0.04518890200708383,0.1321609914302826,0.08771953987150577,Neutral
VMART,Analysts/Institutional Investor Meet/Con. Call Updates,V-Mart Retail Limited has informed the Exchange about Schedule of meet,04-Jun-2025 20:42:43,https://nsearchives.nseindia.com/corporate/VMART_04062025203909_InvestorCallIntimation.pdf,0.8934,0.024404761904761905,0.07529741525650024,0.052937290908041446,Neutral
VMART,Analysts/Institutional Investor Meet/Con. Call Updates,V-Mart Retail Limited has informed the Exchange about Schedule of meet,04-Jun-2025 20:42:43,https://nsearchives.nseindia.com/corporate/VMART_04062025204111_InvestorCallIntimation.pdf,0.8934,0.024404761904761905,0.07529741525650024,0.052937290908041446,Neutral
ATGL,General Updates,Adani Total Gas Limited has informed the Exchange about General Updates regarding change in Senior Management Personnel,04-Jun-2025 20:37:14,https://nsearchives.nseindia.com/corporate/ATGL2024_04062025203652_ATGL_Intimation_Change_SMP_040625.pdf,0.9493,0.08157142857142859,-0.010528862476348877,0.15101288154806414,Neutral
YESBANK,Analysts/Institutional Investor Meet/Con. Call Updates,Yes Bank Limited has informed the Exchange about Schedule of Analyst/ Institutional Investors Meet(s) / Call(s) / VC(s)   Advance Intimation - Jefferies India Access Days - US,04-Jun-2025 20:41:27,https://nsearchives.nseindia.com/corporate/YESBANK_04062025203935_signed.pdf,0.6808,0.04518890200708383,0.1321609914302826,0.08771953987150577,Neutral
KPIL,Updates,Kalpataru Projects International Limited has informed the Exchange regarding 'Date of payment of dividend'.,04-Jun-2025 20:36:54,https://nsearchives.nseindia.com/corporate/KALPATPOWER_04062025203636_SEIntimationJune2025Record_date.pdf,0.8126,0.028383458646616552,0.3326038718223572,0.19198447249581047,Neutral
KPIL,Updates,"Kalpataru Projects International Limited has informed the Exchange regarding 'Intimation of 44th Annual General Meeting, Record Date and other relevant information'.",04-Jun-2025 20:33:28,https://nsearchives.nseindia.com/corporate/KALPATPOWER_04062025203245_SEIntimationJune2025Record_date.pdf,0.8126,0.028383458646616552,0.3326038718223572,0.19198447249581047,Neutral
ARMANFIN,Analysts/Institutional Investor Meet/Con. Call Updates,Arman Financial Services Limited has informed the Exchange about Transcript,04-Jun-2025 20:31:46,https://nsearchives.nseindia.com/corporate/ARMANFIN_04062025203131_Earnings_Call_Transcript_Covering_Letter.pdf,0.9933,0.11117021276595745,0.24663646519184113,0.032228547940736096,Neutral
KPIL,Record Date,Kalpataru Projects International Limited has informed the Exchange that Record date for the purpose of Dividend  is 23-Jun-2025.,04-Jun-2025 20:30:00,https://nsearchives.nseindia.com/corporate/KALPATPOWER_04062025202938_SEIntimationJune2025Record_date.pdf,0.8126,0.028383458646616552,0.3326038718223572,0.19198447249581047,Neutral
PERSISTENT,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Schedule of meet,04-Jun-2025 20:28:09,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_04062025202755_PSLIntimationJune42025signed.pdf,0.7269,-0.007142857142857138,0.04243800416588783,0.10909265775701826,Neutral
CRISIL,General Updates,CRISIL Limited has informed the Exchange about General Updates,04-Jun-2025 20:23:35,https://nsearchives.nseindia.com/corporate/CRISIL_04062025202322_SignedBSENSE.pdf,0.4588,0.14142857142857143,0.05425085499882698,0.056555562711400664,Neutral
PERSISTENT,Analysts/Institutional Investor Meet/Con. Call Updates,Persistent Systems Limited has informed the Exchange about Presentation,04-Jun-2025 20:17:50,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_04062025201742_PSLOutcomeJune42025signed.pdf,0.2263,-0.008571428571428567,0.023732848465442657,0.2392036059656313,Negative
PEL,Investor Presentation,Piramal Enterprises Limited has informed the Exchange about Investor Presentation,04-Jun-2025 20:19:26,https://nsearchives.nseindia.com/corporate/PEL_04062025201916_PEL_Investors_Meet_Presentation_04062025_s.pdf,0.9961,0.1109154779646583,0.42039361596107483,0.27630843077369116,Positive
CESC,Updates,"CESC Limited has informed the Exchange regarding 'Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015'.",04-Jun-2025 20:13:36,https://nsearchives.nseindia.com/corporate/CESC_04062025201309_1.pdf,0.9743,-0.02650375939849624,0.035183802247047424,0.052925116392858046,Neutral
DYCL,Shareholders meeting,"Dynamic Cables Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on Jun 30, 2025",04-Jun-2025 20:26:48,https://nsearchives.nseindia.com/corporate/DYNAMICCABLES_04062025202633_18th_ANNUAL_REPORT.pdf,0.9916,0.02311022311022311,0.04437370225787163,0.036381954892833135,Neutral
AIFL,Outcome of Board Meeting,"Ashapura Intimates Fashion Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",04-Jun-2025 20:21:00,https://nsearchives.nseindia.com/corporate/AIFL2020_04062025201731_OutcomeResults04062025.pdf,0.9565,0.024041005291005297,-0.04385894164443016,0.0670305866390545,Neutral
YESBANK,Updates,"Yes Bank Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",04-Jun-2025 20:12:19,https://nsearchives.nseindia.com/corporate/YESBANK_04062025201206_YBL_SE_Intimation_CA_Basque_04062025_merged_signed.pdf,0.9932,0.003794642857142861,-0.02849699556827545,0.14194254749247007,Neutral
DICIND,Resignation,"DIC India Limited has informed the Exchange regarding Resignation Head-Legal (SMP)  of the company w.e.f. Jun 04, 2025.",04-Jun-2025 20:04:42,https://nsearchives.nseindia.com/corporate/DICIND_04062025200415_STXDisclosure-SMP.pdf,-0.8989,-0.013911564625850336,-0.09011721611022949,0.5500216681078178,Negative
KEC,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,KEC International Limited has informed the Exchange about pending litigation.,04-Jun-2025 20:04:01,https://nsearchives.nseindia.com/corporate/KEC_04062025200340_SEIntimation.pdf,0.959,0.03296992481203008,-0.0510609969496727,0.0664147733291961,Neutral
AIFL,Outcome of Board Meeting,"Ashapura Intimates Fashion Limited has informed the Exchange regarding  Board meeting held on Jun 04, 2025.",04-Jun-2025 20:12:55,https://nsearchives.nseindia.com/corporate/AIFL2020_04062025201241_OutcomeResults04062025.pdf,0.9565,0.024041005291005297,-0.04385894164443016,0.0670305866390545,Neutral
INDOSOLAR,General Updates,Indosolar Limited has informed the Exchange about General Updates,04-Jun-2025 20:01:11,https://nsearchives.nseindia.com/corporate/INDOSOLAR20_04062025200037_IntimationOFS.pdf,0.9661,-0.022210884353741484,-0.05358321964740753,0.07630994194571664,Neutral
ANGELONE,Analysts/Institutional Investor Meet/Con. Call Updates,Angel One Limited has informed the Exchange about Virtual,04-Jun-2025 19:57:36,https://nsearchives.nseindia.com/corporate/ANGEL8896_04062025195701_June042025Intimation_for_Investor_meet.pdf,-0.4767,0.050462962962962966,-0.013310540467500687,0.4124084153174802,Negative
M&M,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,04-Jun-2025 19:56:18,https://nsearchives.nseindia.com/corporate/Shaibya_04062025195421_UpcomingAnalystMeet04062025.pdf,0.0516,0.011118326118326118,-0.08767247200012207,0.3067931831974316,Negative
TECHM,Copy of Newspaper Publication,Tech Mahindra Limited has informed the Exchange about Copy of Newspaper Publication,04-Jun-2025 19:57:04,https://nsearchives.nseindia.com/corporate/Apekshakhemka_04062025195628_IEPFNewspaperAdvt_S.pdf,0.4939,0.04217687074829933,0.011975124478340149,0.03496377183494928,Neutral
MVGJL,Spurt in Volume,"Significant increase in volume has been observed in Manoj Vaibhav Gems N Jewellers Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Manoj Vaibhav Gems N Jewellers Limited has submitted their response.",04-Jun-2025 19:52:57,https://nsearchives.nseindia.com/corporate/CSVAIBHAV_04062025194543_NSECLARIFICATIONLETTER.pdf,0.5106,0.005769230769230772,-0.07519610226154327,0.1899515845743509,Neutral
DYNAMATECH,Copy of Newspaper Publication,Dynamatic Technologies Limited has informed the Exchange about Copy of Newspaper Publication,04-Jun-2025 19:52:38,https://nsearchives.nseindia.com/corporate/DYNAMATICH_04062025195009_SE_Intiamtion_News_Paper_Adv_Transfer_of_shares_to_IEPF_04062025.pdf,0.9812,-0.0012190476190476174,-0.09915154427289963,0.0797188925143367,Neutral
INDOTHAI,Updates,"Indo Thai Securities Limited has informed the Exchange regarding 'Indo Thai Securities Limited has informed the Exchange regarding 'Disclosure under Regulation 7 (2) read with Regulation 6 (2) of SEBI (Prohibition of Insider Trading) Regulations, 2015 - Continual Disclosures'.'.",04-Jun-2025 19:49:36,https://nsearchives.nseindia.com/corporate/INDOTHAI_04062025194642_disclosure_bhvneshwari_ameta.pdf,0.9871,-0.04688208616780045,-0.03162577003240585,0.12949641391136887,Neutral
MOREPENLAB,Change in Management,Morepen Laboratories Limited has informed the Exchange about Change in Senior Management Personnel,04-Jun-2025 19:47:59,https://nsearchives.nseindia.com/corporate/MOREPENLAB_04062025194746_SEintimationSMP.pdf,0.9062,0.2324929971988796,0.013571664690971375,0.02355401403912305,Neutral
NESTLEIND,Copy of Newspaper Publication,"Nestle India Limited has informed the Exchange about Copy of Newspaper Publication - Notice of 66th Annual General Meeting, Remote e-Voting information, Record Date etc.",04-Jun-2025 19:46:31,https://nsearchives.nseindia.com/corporate/NESTLEIND1_04062025194231_STXIntimationpostAGMNoticesigned.pdf,0.9287,0.04013347763347764,-0.02532835304737091,0.06612969536080332,Neutral
POONAWALLA,Analysts/Institutional Investor Meet/Con. Call Updates,Poonawalla Fincorp Limited has informed the Exchange about Schedule of meet,04-Jun-2025 19:45:10,https://nsearchives.nseindia.com/corporate/POONAWALLA_04062025194429_2025-26_PFLIntimationofinvestorsmeet_04062025.pdf,0.875,0.1236904761904762,0.044727157801389694,0.04532725428860812,Neutral
INNOVANA,Acquisition,Innovana Thinklabs Limited has informed the Exchange about Acquisition,04-Jun-2025 19:42:42,https://nsearchives.nseindia.com/corporate/INNOVANA_04062025194234_Announcement_under_Regulation_30__LODR__-_Acquisition.pdf,0.9927,0.003365384615384615,-0.09899917244911194,0.12409958915251956,Neutral
RELIANCE,Updates,"This is further to the disclosure dated May 30, 2025 made by the Company. We wish to inform you that the Company executives participated in the Institutional Investors' Meeting - ""Morgan Stanley India Investment Forum 2025"" and no unpublished price sensitive information was shared/discussed in the said one-on-one meeting.",04-Jun-2025 19:41:30,https://nsearchives.nseindia.com/corporate/kavinavora_04062025194005_SE_04062025.pdf,0.296,-0.04603174603174603,0.276075154542923,0.16618389488496477,Neutral
IFGLEXPOR,Copy of Newspaper Publication,IFGL Refractories Limited has informed the Exchange about Copy of Newspaper Publication,04-Jun-2025 19:32:18,https://nsearchives.nseindia.com/corporate/IFGLEXPOR_04062025192948_NewspaperPublication.pdf,0.9601,0.04704433497536946,0.04907885938882828,0.03829007026305048,Neutral
AXISBANK,Analysts/Institutional Investor Meet/Con. Call Updates,Axis Bank Limited has informed the Exchange about Presentation,04-Jun-2025 19:33:20,https://nsearchives.nseindia.com/corporate/AXISBANK1_04062025193257_SEAnalustSigned04062025.pdf,0.8779,0.04693877551020409,0.1292940080165863,0.03880730559217688,Neutral
AKUMS,Appointment,"Akums Drugs and Pharmaceuticals Limited has informed the Exchange regarding Appointment of Mr Anil Kumar Arvindlal Amin as Non- Executive Independent Director of the company w.e.f. Jun 04, 2025.",04-Jun-2025 19:30:22,https://nsearchives.nseindia.com/corporate/NSEAKUMS10_04062025193003_AKUMSAPPOINTMENTOFDIRECTOR.pdf,0.9638,0.07970006184291899,0.09924551844596863,0.18172417287530912,Neutral
M&M,Investor Presentation,Mahindra & Mahindra Limited has informed the Exchange about Investor Presentation,04-Jun-2025 19:26:03,https://nsearchives.nseindia.com/corporate/Shaibya_04062025192546_Conclusionletter04062025.pdf,0.7184,0.07582417582417583,0.03953913226723671,0.09534839693368463,Neutral
ZOTA,Analysts/Institutional Investor Meet/Con. Call Updates,Zota Health Care LImited has informed the Exchange about Transcript,04-Jun-2025 19:26:04,https://nsearchives.nseindia.com/corporate/ZOTA_04062025192043_Transcript04062025.pdf,0.9925,0.10509523809523814,0.21477550268173218,0.022854696036520517,Neutral
