Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment,Chart_Pattern,Tech_Indicator
Indian Toners & Developers Ltd-$,Compliances-Reg.24(A)-Annual Secretarial Compliance,Indian Toners & Developers Limited has submitted to BSE Limited Annual Secretarial Compliance Report for the year 2024-25. (Letter attached),02-06-2025 10:06:32,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5a73c00e-ead6-4a1a-aa45-b3bc2c7e41d7.pdf,0.296,0.1257936507936508,0.1423635929822921,0.1988471731327828,Positive,,
NTC Industries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper AD_2024-25_AFR_Q4,02-06-2025 10:00:50,https://www.bseindia.com/xml-data/corpfiling/AttachLive/85a93774-e209-4a27-8b75-08cccd269590.pdf,0.4767,-0.0119047619047619,0.3813201189041137,0.3015046070998056,Positive,,
Shri Bajrang Alliance Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,"Clarification on Investor Presentation for the Quarter and Financial Year ended March 31, 2025.",02-06-2025 10:00:04,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d093cd45-aa0e-40ba-ad0c-f7daaeeca115.pdf,0.9648,0.2465201465201464,0.0687758177518844,0.6805087892816093,Positive,,
Centerac Technologies Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,submission of Newspaper publication for audited financial results ended 31.03.2025.,02-06-2025 09:58:32,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4b61e444-e482-491d-88af-adad6c086d2d.pdf,0.6705,0.046938775510204,0.4356630444526672,0.4129805459888613,Positive,,
Cosmo First Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Announcement Under Regulation 30-Media Release,02-06-2025 09:57:59,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b687b3cb-ae7c-473b-9bc6-62a292408210.pdf,0.9768,0.1864117364117364,0.5655843019485474,0.6163188115080851,Positive,,
Veranda Learning Solutions Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Press Release,02-06-2025 09:54:01,https://www.bseindia.com/xml-data/corpfiling/AttachLive/26d36923-b2c6-4a8e-8906-4058d90d1453.pdf,0.8316,0.0632653061224489,0.0978930220007896,0.3809874984369716,Positive,,
Kilburn Engineering Ltd,Intimation,"Please find the intimation for proposed virtual meeting with analyst/investor scheduled on 3rd June, 2025.",02-06-2025 09:52:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/35ca24f8-dc1d-413c-8219-316eecd1b837.pdf,0.7096,0.0379464285714285,-0.0113618671894073,0.2918153684146063,Positive,,
Bharat Wire Ropes Ltd,"Disclosures of reasons for encumbrance by promoter of listed companies under Reg. 31(1) read with Regulation 28(3) of SEBI (SAST) Regulations, 2011.","The Exchange has received the Disclosures of reasons for encumbrance by promoter of listed companies under Reg. 31(1) read with Regulation 28(3) of SEBI (SAST) Regulations, 2011 on May .... Read More..",02-06-2025 09:50:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/85E4E3B7_C3D2_429E_9B06_64B3FA7E6B31_095023.pdf,0.0,0.0,0.0,0.0,Neutral,Volume Spike,
Vintage Coffee And Beverages Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,"Intimation under Regulation 30 of the SEBI (LODR) Regulations, 2015 regarding submission of press release for launching a new product segment - Liquid Coffee",02-06-2025 09:49:11,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a7968a5d-4072-492e-9bd0-20069c8d8510.pdf,0.743,0.0740653286107831,0.7851765155792236,0.554972553257002,Positive,,
Websol Energy System Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on May 30, 2025 for Sohan Lal Agarwal",02-06-2025 09:48:15,https://www.bseindia.com/xml-data/corpfiling/AttachLive/57549DF6_064F_4FEA_B3A2_B6D5E82B54E1_094812.pdf,0.0,0.0,0.0,0.0,Neutral,,
Wardwizard Innovations & Mobility Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on May 31, 2025 for Yatin Sanjay Gupte",02-06-2025 09:46:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/CFB58395_E904_4D70_9613_0D7CFE61A135_094650.pdf,0.0,0.0,0.0,0.0,Neutral,,
Wardwizard Innovations & Mobility Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on May 31, 2025 for Yatin Sanjay Gupte",02-06-2025 09:46:05,https://www.bseindia.com/xml-data/corpfiling/AttachLive/0D993B51_BEF1_445B_A9B5_3595A8673C75_094602.pdf,0.0,0.0,0.0,0.0,Neutral,,
Him Teknoforge Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on May 31, 2025 for Manan Aggarwal",02-06-2025 09:42:32,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7284C94C_0F0B_426E_8C56_1F86C2CBA7AC_094229.pdf,0.9858,0.0571428571428571,0.0112148113548755,0.6148273005493199,Positive,,
Kilburn Engineering Ltd,"Open Market Purchase Of 30,000 Shares By Promoter On 30Th May, 2025","Please find enclosed herewith disclosure under SEBI (PIT) Regulations, 2015 regarding open market purchase of 30,000 equity shares by Promoter (Firstview Trading Pvt. Ltd.) on 30th May,2025",02-06-2025 09:42:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/25f1554e-4457-45ff-adfc-aac1f5311ad6.pdf,0.8834,-0.0293367346938775,-0.1144773364067077,0.3102157786698244,Positive,,
Prime Focus Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on May 30, 2025 for Naresh Malhotra",02-06-2025 09:38:55,https://www.bseindia.com/xml-data/corpfiling/AttachLive/78DD1AC8_2238_4FB3_BF56_1B0597709249_093852.pdf,0.9819,0.0414965986394557,-0.0167703442275524,0.600177876323571,Positive,Volume Spike,
Bharat Wire Ropes Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on May 30, 2025 for Gyanshankar Investment .... Read More..",02-06-2025 09:36:57,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8E44F033_8C95_49DD_820A_1BCFF2CB0ACB_093652.pdf,0.0,0.0,0.0,0.0,Neutral,Volume Spike,
Kallam Textiles Ltd-$,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Compliance under Regulation 47 of the SEBI LODR Regulations,2015-Newspaper Publication",02-06-2025 09:27:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/84a991fc-6f98-49cb-8c07-df46c2c11f07.pdf,0.7096,0.0542857142857142,-0.0435624308884143,0.28705698501919,Positive,,
Cosmo First Ltd,"Disclosure Under Regulation 30 Of SEBI (LODR) Regulations, 2015",Announcement under Regulation 30- Commencement of Commercial production of BOPP (Biaxially Oriented Poly- Proplene) Line,02-06-2025 09:24:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d487517b-be04-403c-bd51-5ca6f29c653a.pdf,0.8883,0.0914935064935064,0.3956994414329529,0.5014778843779378,Positive,,
Mini Diamonds India Ltd,"Mini Diamonds (India) Limited Has Signed Memorandum Of Understanding (MOU) With Unique Lab Grown, A Leading Global Producer Of Lab-Grown Rough Diamonds","Mini Diamonds (India) Limited has signed Memorandum of Understanding (MOU) with Unique Lab Grown, a leading global producer of Lab-Grown Rough Diamonds",02-06-2025 09:23:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5b8e662d-31dd-4ae9-8e17-f092cdcd25ad.pdf,0.9584,-0.010922619047619,0.4865906238555908,0.5260604014423915,Positive,,
Equippp Social Impact Technologies Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,"Note-P4s Go Phygital with EQUIPPP & SMAAX / In-Principle MOU to infuse Rs 15 Crore to consolidate media-tech IPs including SIIMA, CCL, INCA, Streaming Academy Awards and others in SMAAX, .... Read More..",02-06-2025 09:23:33,https://www.bseindia.com/xml-data/corpfiling/AttachLive/38d5016e-df48-40dc-ab02-a70ce4d2bab2.pdf,-0.4939,-0.0476190476190476,0.259912371635437,0.1338720027950832,Negative,Volume Spike,
Arihant Foundations & Housing Ltd-$,Announcement under Regulation 30 (LODR)-Investor Presentation,"Pursuant to Regulation 30 of SEBI (LODR) Regulations, 2015 we are enclsoing herewith a copy of Investor Presentation on the Audited Financial results of the company for the quarter ended .... Read More..",02-06-2025 09:12:32,https://www.bseindia.com/xml-data/corpfiling/AttachLive/00f78e55-16d2-434a-9977-bb3216cbacb3.pdf,0.9801,0.1555224867724868,0.4462282359600067,0.572565216819748,Positive,,
Equippp Social Impact Technologies Ltd,"Note- P4s Go Phygital With EQUIPPP & SMAAX / In-Principle MOU To Infuse ?15 Crore To Consolidate Media-Tech Ips Including SIIMA, CCL, INCA, Streaming Academy Awards And Others In SMAAX, Upon Which 51% Equity Is To Be Acquired Through Share Swap Or Other Mechanisms.",Equippp Social Impact Technologies Limited as informed the exchange about the note-P4s Go Phygital with Equippp & SMAXX / In -Principle MOU to infuse Rs 15 Cr to consolidate media-tech .... Read More..,02-06-2025 09:07:00,https://www.bseindia.com/xml-data/corpfiling/AttachLive/35d937a2-a83a-44f9-84c4-bf00dee36d4b.pdf,-0.4939,-0.0476190476190476,0.259912371635437,0.1338720027950832,Negative,Volume Spike,
Easy Trip Planners Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Chairman and Founder Nishant Pitti Launches EaseMyTrip 2.0 to Build India''s Next Wave of Scalable Startups,02-06-2025 09:02:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2b85b0cf-c8c4-4838-bda6-646e53f145fc.pdf,0.5423,0.0872610028860028,0.5324975252151489,0.4028475584303455,Positive,"Cup and Handle, Double Bottom, Volume Spike",
Bajaj Auto Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Sales for the month of May 2025,02-06-2025 09:00:57,https://www.bseindia.com/xml-data/corpfiling/AttachLive/607aa031-3be2-4905-bafb-22ba799e88ba.pdf,0.8834,0.0285714285714285,0.1635261476039886,0.4109892728526251,Positive,,"MACD Crossover, Supertrend"
Hyundai Motor India Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Press Release,02-06-2025 08:57:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3f5d6c57-5fec-46a0-a9ab-312ccf73a26d.pdf,-0.5719,-0.0012987012987012,0.0631144195795059,0.2102152845157586,Negative,,
Ashok Leyland Ltd,Announcement under Regulation 30 (LODR)-Monthly Business Updates,Sales Volume - May 2025,02-06-2025 08:40:16,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b3226118-95d8-4f24-b2c4-a8f1764d05ab.pdf,-0.5859,-0.0514285714285714,-0.039783202111721,0.2617235320620877,Negative,,
Maruti Suzuki India Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Maruti Suzuki sales in May 2025,02-06-2025 08:35:04,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cfc24088-292f-4aa9-a278-a1f8d9b07e9d.pdf,0.1027,0.0306615259740259,0.0891670286655426,0.0770285663918705,Neutral,,
Filtron Engineers Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Submitting herewith copy of the newspaper publication copy of the Financial Results for the period ended March 31, 2025",02-06-2025 08:20:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e2c19681-5bab-4e7d-acff-10f855f9b6d3.pdf,0.872,0.1031746031746032,0.0464761592447757,0.3936952287258137,Positive,,
Zydus Lifesciences Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Zydus receives tentative approval from the USFDA for Rifaximin Tablets 550 mg,02-06-2025 08:06:26,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cdf73450-7368-4f47-92dd-28385db4af70.pdf,0.8979,0.0744897959183673,0.2789012789726257,0.4651773224672979,Positive,,
Supra Pacific Financial Services Ltd,Announcement Under Regulation 30 (LODR)-Press Release / Media Release,Press Release,02-06-2025 08:06:01,https://www.bseindia.com/xml-data/corpfiling/AttachLive/53888462-fc13-4991-b04b-85d5f922ce43.pdf,0.9865,0.1154265873015873,0.6836691498756409,0.6343287211531685,Positive,,
Ducon Infratechnologies Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Press Release on Financial of Ducon Infratechnologies Limited,02-06-2025 07:56:05,https://www.bseindia.com/xml-data/corpfiling/AttachLive/42675e49-29c0-463a-b0d3-7f1427997310.pdf,0.9638,-0.0054421768707482,0.2309716492891311,0.4531788417255148,Positive,,
South West Pinnacle Exploration Ltd,Updates,Receipt of Letter of Intent(LOI) from Hindalco Industries Limited,02-06-2025 07:44:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b75edcd3-ad4b-4c07-bf26-e5a7bc7ddd10.pdf,-0.4939,-0.0374007936507936,0.5068837404251099,0.0567151159677051,Neutral,,
Sunil Agro Foods Ltd-$,Announcement under Regulation 30 (LODR)-Newspaper Publication,Intimation of the newspaper publication of the unaudited financial results for the quarter and year ended 31-03-2025.,02-06-2025 07:16:38,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b9076257-1228-437b-b990-8d3f2c9cf18d.pdf,0.836,0.0168498168498168,0.1473383903503418,0.3836564621600477,Positive,,
Godrej Properties Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Please find enclosed the press release of the Company.,02-06-2025 06:43:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8ff4ec22-c8a5-48b0-9ab6-7669d2fdb409.pdf,0.1027,0.0177295918367347,0.1480532586574554,0.090814855148257,Neutral,,
Avantel Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication of Avantel Limited,02-06-2025 00:03:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e7be748e-74cd-4924-9a2f-1491490f9932.pdf,0.7269,-0.0665266106442576,0.008828118443489,0.2734504523397694,Positive,,
